kc_type,experiment_id,motion_folder,motion_index,motion_name,segment_id,rigid_path,nonrigid_path,sampling_frequency,n_samples,is_anomaly_case,split
gait,exp06,motion07_fast_slow_fast,motion07,fast_slow_fast,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_nonrigid.csv,40.0,1330,False,train
gait,exp06,motion07_fast_slow_fast,motion07,fast_slow_fast,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion07_fast_slow_fast\exp06_motion07_imu_nonrigid.csv,40.0,1330,False,train
gait,exp06,motion08_freeze1,motion08,freeze1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion08_freeze1,motion08,freeze1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion08_freeze1,motion08,freeze1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion08_freeze1,motion08,freeze1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion08_freeze1,motion08,freeze1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion08_freeze1\exp06_motion08_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion09_fast_slow,motion09,fast_slow,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_nonrigid.csv,40.0,840,False,train
gait,exp06,motion09_fast_slow,motion09,fast_slow,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_nonrigid.csv,40.0,840,False,train
gait,exp06,motion09_fast_slow,motion09,fast_slow,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_nonrigid.csv,40.0,840,False,train
gait,exp06,motion09_fast_slow,motion09,fast_slow,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_nonrigid.csv,40.0,840,False,train
gait,exp06,motion09_fast_slow,motion09,fast_slow,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion09_fast_slow\exp06_motion09_imu_nonrigid.csv,40.0,840,False,train
gait,exp06,motion10_freeze2,motion10,freeze2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion10_freeze2,motion10,freeze2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion10_freeze2,motion10,freeze2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion10_freeze2,motion10,freeze2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion10_freeze2,motion10,freeze2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion10_freeze2\exp06_motion10_imu_nonrigid.csv,40.0,100,False,train
gait,exp06,motion11_slow2,motion11,slow2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_nonrigid.csv,40.0,550,False,train
gait,exp06,motion11_slow2,motion11,slow2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_nonrigid.csv,40.0,550,False,train
gait,exp06,motion11_slow2,motion11,slow2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_nonrigid.csv,40.0,550,False,train
gait,exp06,motion11_slow2,motion11,slow2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_nonrigid.csv,40.0,550,False,train
gait,exp06,motion11_slow2,motion11,slow2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion11_slow2\exp06_motion11_imu_nonrigid.csv,40.0,550,False,train
gait,exp06,motion12_pause4,motion12,pause4,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_nonrigid.csv,40.0,172,False,train
gait,exp06,motion12_pause4,motion12,pause4,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_nonrigid.csv,40.0,172,False,train
gait,exp06,motion12_pause4,motion12,pause4,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_nonrigid.csv,40.0,172,False,train
gait,exp06,motion12_pause4,motion12,pause4,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_nonrigid.csv,40.0,172,False,train
gait,exp06,motion12_pause4,motion12,pause4,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp06\motion12_pause4\exp06_motion12_imu_nonrigid.csv,40.0,172,False,train
gait,exp07,motion01_canonical1,motion01,canonical1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_nonrigid.csv,40.0,4100,False,train
gait,exp07,motion01_canonical1,motion01,canonical1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_nonrigid.csv,40.0,4100,False,train
gait,exp07,motion01_canonical1,motion01,canonical1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_nonrigid.csv,40.0,4100,False,train
gait,exp07,motion01_canonical1,motion01,canonical1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_nonrigid.csv,40.0,4100,False,train
gait,exp07,motion01_canonical1,motion01,canonical1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion01_canonical1\exp07_motion01_imu_nonrigid.csv,40.0,4100,False,train
gait,exp07,motion02_pause1,motion02,pause1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_nonrigid.csv,40.0,300,False,train
gait,exp07,motion02_pause1,motion02,pause1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_nonrigid.csv,40.0,300,False,train
gait,exp07,motion02_pause1,motion02,pause1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_nonrigid.csv,40.0,300,False,train
gait,exp07,motion02_pause1,motion02,pause1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_nonrigid.csv,40.0,300,False,train
gait,exp07,motion02_pause1,motion02,pause1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion02_pause1\exp07_motion02_imu_nonrigid.csv,40.0,300,False,train
gait,exp07,motion03_slow_fast_mix,motion03,slow_fast_mix,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_nonrigid.csv,40.0,2700,False,train
gait,exp07,motion03_slow_fast_mix,motion03,slow_fast_mix,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_nonrigid.csv,40.0,2700,False,train
gait,exp07,motion03_slow_fast_mix,motion03,slow_fast_mix,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_nonrigid.csv,40.0,2700,False,train
gait,exp07,motion03_slow_fast_mix,motion03,slow_fast_mix,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_nonrigid.csv,40.0,2700,False,train
gait,exp07,motion03_slow_fast_mix,motion03,slow_fast_mix,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion03_slow_fast_mix\exp07_motion03_imu_nonrigid.csv,40.0,2700,False,train
gait,exp07,motion04_pause2,motion04,pause2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_nonrigid.csv,40.0,450,False,train
gait,exp07,motion04_pause2,motion04,pause2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_nonrigid.csv,40.0,450,False,train
gait,exp07,motion04_pause2,motion04,pause2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_nonrigid.csv,40.0,450,False,train
gait,exp07,motion04_pause2,motion04,pause2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_nonrigid.csv,40.0,450,False,train
gait,exp07,motion04_pause2,motion04,pause2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion04_pause2\exp07_motion04_imu_nonrigid.csv,40.0,450,False,train
gait,exp07,motion05_canonical2,motion05,canonical2,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_nonrigid.csv,40.0,3800,False,train
gait,exp07,motion05_canonical2,motion05,canonical2,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_nonrigid.csv,40.0,3800,False,train
gait,exp07,motion05_canonical2,motion05,canonical2,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_nonrigid.csv,40.0,3800,False,train
gait,exp07,motion05_canonical2,motion05,canonical2,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_nonrigid.csv,40.0,3800,False,train
gait,exp07,motion05_canonical2,motion05,canonical2,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion05_canonical2\exp07_motion05_imu_nonrigid.csv,40.0,3800,False,train
gait,exp07,motion06_pause3,motion06,pause3,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_nonrigid.csv,40.0,150,False,train
gait,exp07,motion06_pause3,motion06,pause3,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_nonrigid.csv,40.0,150,False,train
gait,exp07,motion06_pause3,motion06,pause3,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_nonrigid.csv,40.0,150,False,train
gait,exp07,motion06_pause3,motion06,pause3,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_nonrigid.csv,40.0,150,False,train
gait,exp07,motion06_pause3,motion06,pause3,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion06_pause3\exp07_motion06_imu_nonrigid.csv,40.0,150,False,train
gait,exp07,motion07_slow_fast_freeze_mix,motion07,slow_fast_freeze_mix,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_nonrigid.csv,40.0,2600,False,train
gait,exp07,motion07_slow_fast_freeze_mix,motion07,slow_fast_freeze_mix,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_nonrigid.csv,40.0,2600,False,train
gait,exp07,motion07_slow_fast_freeze_mix,motion07,slow_fast_freeze_mix,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_nonrigid.csv,40.0,2600,False,train
gait,exp07,motion07_slow_fast_freeze_mix,motion07,slow_fast_freeze_mix,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_nonrigid.csv,40.0,2600,False,train
gait,exp07,motion07_slow_fast_freeze_mix,motion07,slow_fast_freeze_mix,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion07_slow_fast_freeze_mix\exp07_motion07_imu_nonrigid.csv,40.0,2600,False,train
gait,exp07,motion08_pause4,motion08,pause4,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_nonrigid.csv,40.0,261,False,train
gait,exp07,motion08_pause4,motion08,pause4,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_nonrigid.csv,40.0,261,False,train
gait,exp07,motion08_pause4,motion08,pause4,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_nonrigid.csv,40.0,261,False,train
gait,exp07,motion08_pause4,motion08,pause4,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_nonrigid.csv,40.0,261,False,train
gait,exp07,motion08_pause4,motion08,pause4,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp07\motion08_pause4\exp07_motion08_imu_nonrigid.csv,40.0,261,False,train
gait,exp08,motion01_slow,motion01,slow,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_nonrigid.csv,40.0,660,False,train
gait,exp08,motion01_slow,motion01,slow,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_nonrigid.csv,40.0,660,False,train
gait,exp08,motion01_slow,motion01,slow,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_nonrigid.csv,40.0,660,False,train
gait,exp08,motion01_slow,motion01,slow,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_nonrigid.csv,40.0,660,False,train
gait,exp08,motion01_slow,motion01,slow,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion01_slow\exp08_motion01_imu_nonrigid.csv,40.0,660,False,train
gait,exp08,motion02_dangle1,motion02,dangle1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_nonrigid.csv,40.0,1240,False,train
gait,exp08,motion02_dangle1,motion02,dangle1,seg2,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_nonrigid.csv,40.0,1240,False,train
gait,exp08,motion02_dangle1,motion02,dangle1,seg3,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_nonrigid.csv,40.0,1240,False,train
gait,exp08,motion02_dangle1,motion02,dangle1,seg4,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_nonrigid.csv,40.0,1240,False,train
gait,exp08,motion02_dangle1,motion02,dangle1,seg5,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion02_dangle1\exp08_motion02_imu_nonrigid.csv,40.0,1240,False,train
gait,exp08,motion03_pause1,motion03,pause1,seg1,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_rigid.csv,e:\VSCode_Study\2026.4.15Manuscript-DIODEM\dataset\gait\exp08\motion03_pause1\exp08_motion03_imu_nonrigid.csv,40.0,310,False,train
